,time,der_time,in_heater_on,in_heater_voltage,in_heater_current,in_room_temperature,power_in,G_box,T,power_out_box,total_power_box,der_T,T_heater,power_transfer_heat,total_power_heater,der_T_heater
331,994.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.794616878669686,8.448081372995864,-1.1762236827283274,-0.01724458523021507,41.14391577272248,7.271857690267536,-7.271857690267536,-0.029869040997902458
332,997.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.742994714664555,8.410101507711357,-1.1711502576149222,-0.0171702038748131,41.054511556835955,7.238951250096434,-7.238951250096434,-0.029733878312873413
333,1000.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.691595567331106,8.372285722009911,-1.1660828374137342,-0.01709591055727506,40.965511853564884,7.206202884596177,-7.206202884596177,-0.02959936491706664
334,1003.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.64041914533881,8.334633801551535,-1.161022642796821,-0.017021723173842658,40.87691472394686,7.173611158754714,-7.173611158754714,-0.02946549491619273
335,1006.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.58946510584764,8.297145494099256,-1.1559707966014328,-0.01694765818640401,40.78871824632855,7.141174697497823,-7.141174697497823,-0.029332262662155967
336,1009.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.5387330586491,8.259820512565817,-1.1509283311036684,-0.01687373072913252,40.70092051565347,7.108892181462148,-7.108892181462148,-0.02919966273569212
337,1012.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.48822256999941,8.222658537833816,-1.1458961947537345,-0.01679995470723232,40.61351964279996,7.076762343080081,-7.076762343080081,-0.029067689930287202
338,1015.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.43793316616744,8.185659221366057,-1.1408752584126125,-0.016726342888373918,40.5265137539655,7.044783962953445,-7.044783962953445,-0.02893633923728239
339,1018.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.38786433671872,8.14882218762167,-1.1358663211270645,-0.016652906987361382,40.43990099009419,7.012955866494606,-7.012955866494606,-0.02880560583207747
340,1021.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.33801553755492,8.112147036292338,-1.130870115477152,-0.016579657744532204,40.353679506343894,6.981276920815186,-6.981276920815186,-0.02867548506135126
341,1024.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.28838619372695,8.075633344371997,-1.1258873125279,-0.016506604998353495,40.26784747159045,6.949746031844097,-6.949746031844097,-0.028545972431223993
342,1027.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.23897570203848,8.039280668072282,-1.1209185264143278,-0.016433757752643004,40.18240306796598,6.918362141657954,-6.918362141657954,-0.028417063596292008
343,1030.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.1897834334553,8.003088544595185,-1.1159643185870944,-0.01636112423881445,40.097344490428895,6.8871242260080905,-6.8871242260080905,-0.028288754349470036
344,1033.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.14080873533494,7.967056493773458,-1.1110252017437618,-0.01628871197351362,40.012669946363246,6.856031292029696,-6.856031292029696,-0.028161040612581494
345,1036.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.092050933489965,7.931184019588592,-1.1061016434690627,-0.01621652781198829,39.92837765520521,6.825082376119529,-6.825082376119529,-0.02803391842764124
346,1039.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,32.043509334097024,7.895470611575415,-1.1011940696055884,-0.016144577997505762,39.84446584809482,6.794276541969826,-6.794276541969826,-0.027907383948779868
347,1042.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.995183225463315,7.859915746121685,-1.096302867374919,-0.01607286820711169,39.760932767550955,6.763612878746766,-6.763612878746766,-0.027781433434761797
348,1045.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.947071879660857,7.8245188876704965,-1.0914283882676212,-0.016001403594000242,39.67777666716799,6.733090499402875,-6.733090499402875,-0.027656063242053493
349,1048.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.899174554038456,7.7892794898326585,-1.0865709507192767,-0.015930188826747318,39.59499581133243,6.702708539113382,-6.702708539113382,-0.027531269818400816
350,1051.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.851490492620357,7.75419699641573,-1.0817308425883096,-0.01585922812563789,39.51258847495812,6.67246615382742,-6.67246615382742,-0.027407049696878124
351,1054.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.804018927400023,7.719270842375892,-1.0769083234503212,-0.015788525296303178,39.43055294323864,6.64236251892557,-6.64236251892557,-0.02728339949037413
352,1057.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.756759079536774,7.684500454698341,-1.0721036267225008,-0.015718083760866614,39.348887511415604,6.61239682797584,-6.61239682797584,-0.02716031588648212
353,1060.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.7097101604625,7.649885253211534,-1.067316961630688,-0.015647906586782858,39.267590484561765,6.582568291580846,-6.582568291580846,-0.027037795642764765
354,1063.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.66287137290509,7.615424651340151,-1.0625485150307137,-0.015577996513540455,39.18666017737775,6.552876136309437,-6.552876136309437,-0.026915835582365787
355,1066.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.616241911834788,7.581118056801355,-1.0577984530948568,-0.015508355977386921,39.106094914001524,6.523319603706498,-6.523319603706498,-0.02679443258994274
356,1069.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.56982096533911,7.546964872248497,-1.0530669228733176,-0.01543898713422147,39.02589302782953,6.49389794937518,-6.49389794937518,-0.026673583607897282
357,1072.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.52360771543171,7.512964495866213,-1.0483540537400309,-0.015369891880792038,38.94605286134882,6.464610442126182,-6.464610442126182,-0.026553285632880876
358,1075.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.477601338799992,7.479116321920479,-1.0436599587313564,-0.015301071874321798,38.866572765979164,6.435456363189123,-6.435456363189123,-0.026433535712555484
359,1078.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.431801007496105,7.4454197412669725,-1.0389847357855366,-0.015232528550680807,38.78745110192464,6.406435005481436,-6.406435005481436,-0.026314330942590603
360,1081.5711250759007,1.0,False,12.0,10.45,21.375,0.0,0.73572788,31.387129404515264,7.366202741069677,-0.9894596249316336,-0.014506442171281457,38.70868828464667,6.3767431161380435,-6.3767431161380435,-0.026192371974486768
361,1084.5711250759007,1.0,False,12.0,10.45,21.312,0.0,0.73572788,31.342720812120785,7.379880957973502,-1.0327354773963622,-0.015140908333795031,38.630296696932305,6.34714548057714,-6.34714548057714,-0.026070800152310877
